l_id,v_id_1,v_id_2,voltage,cables,wires,frequency,name,operator,ref,length_m,r_ohmkm,x_ohmkm,c_nfkm,i_th_max_a,from_relation,wkt_srid_4326
275,217,98,380000,3,4,50,546,50Hertz,546,7385,0.025,0.25,13.7,2.6,1636750,'SRID=4326;LINESTRING(12.1320700033184 54.1424599150795,12.2147735094259 54.1003234808405)'
276,42,218,220000,3,2,50,275,50Hertz Transmission,275,41561,0.08,0.32,11.5,1.3,1636782,'SRID=4326;LINESTRING(12.1869848529515 53.8157751978716,12.2135605906601 54.1119998916809)'
277,177,42,220000,3,2,50,276/317,50Hertz Transmission,276;317,106680,0.08,0.32,11.5,1.3,1636783,'SRID=4326;LINESTRING(13.078642146735 54.2848461827889,12.1869848529515 53.8157751978716)'
278,219,209,380000,3,4,50,,TenneT,3018,45510,0.025,0.25,13.7,2.6,1636863,'SRID=4326;LINESTRING(8.57125886720865 52.1053649703152,8.9396926172441 52.4030332405173)'
279,219,220,380000,3,4,50,Eickum - Bechterdissen,TenneT,,15060,0.025,0.25,13.7,2.6,1636864,'SRID=4326;LINESTRING(8.57125886720865 52.1053649703152,8.6593729546501 51.9996101360209)'
280,219,220,380000,3,4,50,Eickum - Bechterdissen,TenneT,,15054,0.025,0.25,13.7,2.6,1636865,'SRID=4326;LINESTRING(8.57125886720865 52.1053649703152,8.6593729546501 51.9996101360209)'
281,219,209,380000,3,4,50,Overstädt - Eickum,TenneT,3018,45519,0.025,0.25,13.7,2.6,1636866,'SRID=4326;LINESTRING(8.57125886720865 52.1053649703152,8.9396926172441 52.4030332405173)'
282,94,95,380000,3,4,50,Niedersachsen Nord,Amprion,,61867,0.025,0.25,13.7,2.6,1636917,'SRID=4326;LINESTRING(8.30775696202904 52.3456357754793,7.88957673752775 52.2773967844269)'
283,159,221,380000,3,2,50,,TenneT,304,57422,0.05,0.5,6.85,1.3,1637160,'SRID=4326;LINESTRING(8.05408740677995 53.332302708936,7.31136230953603 53.1257665914164)'
284,159,221,380000,3,2,50,,TenneT,304,57414,0.05,0.5,6.85,1.3,1637161,'SRID=4326;LINESTRING(8.05408740677995 53.332302708936,7.31136230953603 53.1257665914164)'
285,34,161,220000,3,2,50,204 rot,TenneT,204,33177,0.08,0.32,11.5,1.3,1637162,'SRID=4326;LINESTRING(8.122642304058 53.5605160665145,8.05283756803222 53.3338809660191)'
286,222,221,380000,6,2,50,Diele (DE) - Meeden (NL),TenneT,306,26839,0.025,0.25,13.7,2.6,1637163,'SRID=4326;LINESTRING(6.94948404574031 53.1235378491255,7.31136230953603 53.1257665914164)'
287,34,161,220000,3,2,50,204 blau,TenneT,204,33182,0.08,0.32,11.5,1.3,1637164,'SRID=4326;LINESTRING(8.122642304058 53.5605160665145,8.05283756803222 53.3338809660191)'
288,211,52,380000,3,,50,Kaiserslautern Süd,Amprion,,152170,,,,,1638847,'SRID=4326;LINESTRING(7.23579348811378 49.3693923811997,8.31334018942867 49.0090434774209)'
289,215,223,220000,3,,50,Weingarten Ltg,Amprion,,73735,,,,,1638848,'SRID=4326;LINESTRING(8.40828876612783 49.5286235333031,8.27327814627525 49.0293981037883)'
290,224,215,220000,3,,50,Roxheim Süd,Amprion,,28879,,,,,1638849,'SRID=4326;LINESTRING(8.35233395252327 49.4212743450173,8.40828876612783 49.5286235333031)'
291,225,224,220000,3,,50,Eisbach Süd,Amprion,,63560,,,,,1638851,'SRID=4326;LINESTRING(7.72920204621049 49.4826474377754,8.35233395252327 49.4212743450173)'
292,224,223,220000,3,,50,Bienwald West,Amprion,,46998,,,,,1638852,'SRID=4326;LINESTRING(8.35233395252327 49.4212743450173,8.27327814627525 49.0293981037883)'
293,226,6,220000,3,1,50,Leitung 2001/2030,TenneT,2001/2030,48570,0.16,0.64,5.75,0.65,1639492,'SRID=4326;LINESTRING(9.79733614300556 52.0008392548375,9.91814868737007 52.3799963378317)'
294,7,3,380000,3,4,50,Leitung 3027,TenneT,3027,53927,0.025,0.25,13.7,2.6,1639494,'SRID=4326;LINESTRING(9.9171797569037 52.2781686248742,9.38974515063535 52.0263130791669)'
295,216,227,380000,3,4,50,Donau Ost,Amprion,,114977,0.025,0.25,13.7,2.6,1641461,'SRID=4326;LINESTRING(9.19078746567264 48.9144168850357,10.0821573814608 48.2660901922742)'
296,228,229,220000,3,,50,Bergstraße,Amprion,,15957,,,,,1641462,'SRID=4326;LINESTRING(8.62716128185002 49.5435952784092,8.50180857459037 49.4449115329164)'
297,227,230,380000,3,4,50,Günzburg Süd,Amprion,,46083,0.025,0.25,13.7,2.6,1641463,'SRID=4326;LINESTRING(10.0821573814608 48.2660901922742,10.3917760727113 48.51846091102)'
298,231,53,380000,6,4,50,Rheingraben,Amprion,,83123,0.0125,0.125,27.4,5.2,1641466,'SRID=4326;LINESTRING(7.95807590404246 47.595477987414,7.75349549403634 48.0993557332288)'
299,232,233,220000,3,,50,Iller Ltg.,Amprion,,19768,,,,,1641467,'SRID=4326;LINESTRING(10.0837513310281 48.268867503254,9.88551515679306 48.3040743800139)'
300,234,235,220000,3,,50,Gurtweil - Stockach,Amprion,,69736,,,,,1641471,'SRID=4326;LINESTRING(9.01340237137239 47.84534861265,8.25192553682682 47.6397698245713)'
301,236,214,220000,3,,50,Nord-Süd-Leitung RWE Hoheneck–Rheinau,Amprion,,86285,,,,,1641472,'SRID=4326;LINESTRING(9.19675654948238 48.9129634543149,8.54716101729403 49.4405397603694)'
302,227,230,380000,3,4,50,Günzburg Nord,Amprion,,46142,0.025,0.25,13.7,2.6,1641474,'SRID=4326;LINESTRING(10.0821573814608 48.2660901922742,10.3917760727113 48.51846091102)'
303,233,227,380000,3,4,50,Donau West,Amprion,,16623,0.025,0.25,13.7,2.6,1641476,'SRID=4326;LINESTRING(9.88551515679306 48.3040743800139,10.0821573814608 48.2660901922742)'
304,238,498,220000,3,2,50,Heisdorf - Trier Süd,Amprion,,39815,0.08,0.32,11.5,1.3,1641479,'SRID=4326;LINESTRING(6.6205356426611 49.7489386754597,6.13982051606053 49.6685969450672)'
305,212,100,380000,3,4,,Gilzem Ost,Amprion,,45953,0.025,0.25,13.7,2.6,1641482,'SRID=4326;LINESTRING(6.81368434620717 49.7248341051075,6.4747398132316 49.9224693104147)'
306,100,239,220000,3,2,,Niederstedem Ost,Amprion,,26324,0.08,0.32,11.5,1.3,1641485,'SRID=4326;LINESTRING(6.4747398132316 49.9224693104147,6.70228544511704 49.8289944400988)'
307,238,100,220000,3,2,,Niederstedem West,Amprion,,22939,0.08,0.32,11.5,1.3,1641488,'SRID=4326;LINESTRING(6.6205356426611 49.7489386754597,6.4747398132316 49.9224693104147)'
308,213,240,220000,,,50,Marxheim Ost,Amprion,,25199,,,,,1641698,'SRID=4326;LINESTRING(8.58869053015616 49.8155140535631,8.53151491196588 50.0478743425063)'
309,241,242,380000,3,4,50,Hessen Ost,Amprion,,56988,0.025,0.25,13.7,2.6,1641699,'SRID=4326;LINESTRING(8.47137164222049 50.0972077629353,8.06573800300669 50.4060681719154)'
310,70,241,380000,3,4,50,Trebur Süd,Amprion,,18927,0.025,0.25,13.7,2.6,1641702,'SRID=4326;LINESTRING(8.38855643052221 49.9823050863709,8.47137164222049 50.0972077629353)'
311,70,241,380000,3,4,50,Trebur Nord,Amprion,,26074,0.025,0.25,13.7,2.6,1641706,'SRID=4326;LINESTRING(8.38855643052221 49.9823050863709,8.47137164222049 50.0972077629353)'
312,243,244,220000,3,,50,Chlor West,Amprion,,3297,,,,,1641722,'SRID=4326;LINESTRING(8.53721905903123 50.078085052734,8.54248104018428 50.0959883311322)'
313,243,244,220000,3,,50,Chlor Ost,Amprion,,3297,,,,,1641723,'SRID=4326;LINESTRING(8.53721905903123 50.078085052734,8.54248104018428 50.0959883311322)'
314,68,213,220000,,,50,Pfungstadt Ost,Amprion,,34387,,,,,1641734,'SRID=4326;LINESTRING(8.77244299222179 49.9746686767501,8.58869053015616 49.8155140535631)'
315,68,213,220000,3,,50,Kranichstein Ost,Amprion,,34387,,,,,1641735,'SRID=4326;LINESTRING(8.77244299222179 49.9746686767501,8.58869053015616 49.8155140535631)'
316,68,245,380000,3,4,50,Untermain Nord,Amprion,,20594,0.025,0.25,13.7,2.6,1641756,'SRID=4326;LINESTRING(8.77244299222179 49.9746686767501,8.98953621454728 50.0602551000841)'
317,245,246,380000,3,4,50,Untermain Süd,Amprion,,4449,0.025,0.25,13.7,2.6,1641757,'SRID=4326;LINESTRING(8.98953621454728 50.0602551000841,8.95870858956225 50.0826078209328)'
318,68,246,380000,3,4,50,Karlstein Süd,Amprion,,23425,0.025,0.25,13.7,2.6,1641761,'SRID=4326;LINESTRING(8.77244299222179 49.9746686767501,8.95870858956225 50.0826078209328)'
319,232,247,220000,3,4,50,Füssen West,Amprion,,73190,0.04,0.16,23,2.6,1641774,'SRID=4326;LINESTRING(10.0837513310281 48.268867503254,10.3633843211809 47.7383368357565)'
320,247,227,380000,3,4,50,Vöhringen Ost,Amprion,,73241,0.025,0.25,13.7,2.6,1641775,'SRID=4326;LINESTRING(10.3633843211809 47.7383368357565,10.0821573814608 48.2660901922742)'
321,248,208,380000,3,4,50,Stummhafen 1A,Amprion,,5992,0.025,0.25,13.7,2.6,1659072,'SRID=4326;LINESTRING(7.46150030545086 51.6146143296713,7.40354445433039 51.6444495221964)'
322,112,208,380000,3,4,50,Mengede Süd,Amprion,,10356,0.025,0.25,13.7,2.6,1659073,'SRID=4326;LINESTRING(7.35311188155085 51.5758105365035,7.40354445433039 51.6444495221964)'
323,167,165,220000,3,2,50,Wambel West,Amprion,,25193,0.08,0.32,11.5,1.3,1685857,'SRID=4326;LINESTRING(7.52228012599778 51.5321980611413,7.7083185190139 51.6762033258373)'
324,165,249,380000,3,4,50,Gersteinwerk K2,Amprion,,1222,0.025,0.25,13.7,2.6,1686082,'SRID=4326;LINESTRING(7.7083185190139 51.6762033258373,7.71823231806437 51.6743422310609)'
325,165,250,220000,3,2,50,Gersteinwerk F2,Amprion,,485,0.08,0.32,11.5,1.3,1686885,'SRID=4326;LINESTRING(7.7083185190139 51.6762033258373,7.71554347208106 51.6736430903867)'
326,165,251,220000,3,2,50,Gersteinwerk G2,Amprion,,487,0.08,0.32,11.5,1.3,1686886,'SRID=4326;LINESTRING(7.7083185190139 51.6762033258373,7.71459457000395 51.6730996766998)'
327,165,252,220000,3,2,50,Gersteinwerk I2,Amprion,,401,0.08,0.32,11.5,1.3,1686887,'SRID=4326;LINESTRING(7.7083185190139 51.6762033258373,7.71270099798652 51.6726636796219)'
328,110,253,380000,3,4,50,Lippborg Trafo 412,Amprion,,1378,0.025,0.25,13.7,2.6,1703456,'SRID=4326;LINESTRING(7.99288732000281 51.6837077158762,7.98122158717143 51.6735262789774)'
329,110,198,380000,3,4,50,Westfalen D,Amprion,,2168,0.025,0.25,13.7,2.6,1703680,'SRID=4326;LINESTRING(7.99288732000281 51.6837077158762,7.97065695307765 51.6768446919669)'
330,110,198,380000,3,4,50,Westfalen E,Amprion,,2164,0.025,0.25,13.7,2.6,1703681,'SRID=4326;LINESTRING(7.99288732000281 51.6837077158762,7.97065695307765 51.6768446919669)'
331,69,254,220000,3,1,50,Windesheim,Amprion,,64059,0.16,0.64,5.75,0.65,1734958,'SRID=4326;LINESTRING(8.41937108566179 49.6337357665925,7.79256713751168 49.8105487905969)'
332,255,496,220000,3,,50,220 kV Kondelwald,Amprion,,73291,,,,,1735055,'SRID=4326;LINESTRING(6.92013046576366 49.9705819072583,7.44948701423191 50.4025259728409)'
333,239,498,220000,3,2,50,Heisdorf - Quint Nord,Amprion,,50054,0.08,0.32,11.5,1.3,1735096,'SRID=4326;LINESTRING(6.70228544511704 49.8289944400988,6.13982051606053 49.6685969450672)'
334,256,238,220000,3,1,,Saar Nord,Amprion,,59103,0.16,0.64,5.75,0.65,1735138,'SRID=4326;LINESTRING(6.75552343093251 49.3648696290977,6.6205356426611 49.7489386754597)'
335,69,215,220000,3,2,50,Anilin 3c,Amprion,,13169,0.08,0.32,11.5,1.3,1737369,'SRID=4326;LINESTRING(8.41937108566179 49.6337357665925,8.40828876612783 49.5286235333031)'
336,69,215,220000,3,2,50,Anilin 4d,Amprion,,13162,0.08,0.32,11.5,1.3,1737370,'SRID=4326;LINESTRING(8.41937108566179 49.6337357665925,8.40828876612783 49.5286235333031)'
337,69,257,380000,3,4,50,Biblis 1a,Amprion,,10842,0.025,0.25,13.7,2.6,1737371,'SRID=4326;LINESTRING(8.41937108566179 49.6337357665925,8.41467466404663 49.7091468542437)'
338,69,257,380000,3,4,50,Biblis 2b,Amprion,,10829,0.025,0.25,13.7,2.6,1737372,'SRID=4326;LINESTRING(8.41937108566179 49.6337357665925,8.41467466404663 49.7091468542437)'
339,69,225,220000,3,4,50,Roxheim Nord,Amprion,,66433,0.04,0.16,23,2.6,1737381,'SRID=4326;LINESTRING(8.41937108566179 49.6337357665925,7.72920204621049 49.4826474377754)'
340,258,259,220000,3,2,50,Leitung 2014,TenneT,2,15321,0.08,0.32,11.5,1.3,1740850,'SRID=4326;LINESTRING(9.88280432069129 51.5155075368656,9.85139361305404 51.6491352561387)'
341,260,190,380000,3,,50,OBJTT-ENGST 380 kV,,,33854,,,,,1747957,'SRID=4326;LINESTRING(8.78579308261945 48.5837674313704,8.87294280093827 48.310091303568)'
342,260,261,380000,3,,50,PULVE-OBJTT 380 kV,EnBW Transportnetze AG,,45599,,,,,1747958,'SRID=4326;LINESTRING(8.78579308261945 48.5837674313704,9.04543499281662 48.9029620391364)'
343,262,263,380000,6,4,,Bürs - Obermooweiler,,,78478,0.0125,0.125,27.4,5.2,1750798,'SRID=4326;LINESTRING(9.80131720045512 47.6525043492184,9.81091693259485 47.1426453017769)'
344,264,263,220000,3,1,,Nord-Süd-Leitung (Abschnitt Bürs-Herbertingen),,,132775,0.16,0.64,5.75,0.65,1750800,'SRID=4326;LINESTRING(9.42551240461559 48.06435084547,9.81091693259485 47.1426453017769)'
345,94,265,220000,3,2,50,Bohmte West,Amprion,,21130,0.08,0.32,11.5,1.3,1778832,'SRID=4326;LINESTRING(8.30775696202904 52.3456357754793,8.10495964382999 52.2642614054462)'
346,14,266,220000,6,2,,,,250;251,51437,0.04,0.16,23,2.6,1820695,'SRID=4326;LINESTRING(11.8132329291411 48.2212664672329,12.1301906386214 47.9131654927098)'
347,116,267,220000,3,2,50,Norf Ost,Amprion,,3268,0.08,0.32,11.5,1.3,1897790,'SRID=4326;LINESTRING(6.77252314401924 51.1471055233119,6.80182365898612 51.124788107918)'
348,116,267,220000,3,2,50,Norf West,Amprion,,2955,0.08,0.32,11.5,1.3,1897791,'SRID=4326;LINESTRING(6.77252314401924 51.1471055233119,6.80182365898612 51.124788107918)'
349,151,116,220000,3,2,50,Zons Nord,Amprion,,10959,0.08,0.32,11.5,1.3,1897792,'SRID=4326;LINESTRING(6.7097559453279 51.0909324851035,6.77252314401924 51.1471055233119)'
350,111,114,380000,3,4,50,Sauerland Süd,Amprion,,50886,0.025,0.25,13.7,2.6,1906209,'SRID=4326;LINESTRING(8.62480055555283 51.4278884079658,8.2117054289867 51.1779850077285)'
351,77,111,380000,3,4,50,Twistetal Ost 3,Amprion,,33331,0.025,0.25,13.7,2.6,2050530,'SRID=4326;LINESTRING(8.99279243937742 51.3430094105575,8.62480055555283 51.4278884079658)'
352,77,111,380000,3,4,50,Twistetal West 4,Amprion,,33335,0.025,0.25,13.7,2.6,2050531,'SRID=4326;LINESTRING(8.99279243937742 51.3430094105575,8.62480055555283 51.4278884079658)'
353,268,120,220000,3,2,50,Siegerland West,Amprion,,15779,0.08,0.32,11.5,1.3,2137096,'SRID=4326;LINESTRING(7.98506747780853 50.8422254631609,7.86394571439194 50.7682419302039)'
354,269,120,380000,3,4,50,Westerwald Ost 2,Amprion;TenneT,,75907,0.025,0.25,13.7,2.6,2137098,'SRID=4326;LINESTRING(8.28486180869833 50.7590735041179,7.86394571439194 50.7682419302039)'
355,270,271,220000,3,2,50,,TenneT,2021,1563,0.08,0.32,11.5,1.3,2140374,'SRID=4326;LINESTRING(7.22423843379854 53.349927162548,7.20605287251855 53.3413192735744)'
356,35,36,220000,3,2,50,,TenneT,,2642,0.08,0.32,11.5,1.3,2141066,'SRID=4326;LINESTRING(8.08565060815886 53.6058342194744,8.06005701182283 53.6202026205826)'
357,272,273,220000,3,1,50,Kassø (DK) - Flensburg (DE) 220 kV,Energinet.dk;TenneT,,40503,0.16,0.64,5.75,0.65,2143451,'SRID=4326;LINESTRING(9.31819528207498 54.7160494380133,9.27063393311954 55.0370264929238)'
358,272,274,220000,3,1,50,Flensburg (DE) - Ensted (DK),Energinet.dk;TenneT,,35818,0.16,0.64,5.75,0.65,2143452,'SRID=4326;LINESTRING(9.31819528207498 54.7160494380133,9.43342737750221 55.0187237565518)'
359,275,496,220000,3,2,50,Bandstahl Trafo 201,Amprion,,5235,0.08,0.32,11.5,1.3,2147236,'SRID=4326;LINESTRING(7.43348672766729 50.4365192111658,7.44948701423191 50.4025259728409)'
360,276,496,380000,3,4,50,380 kV Metternich,Amprion,,16938,0.025,0.25,13.7,2.6,2147303,'SRID=4326;LINESTRING(7.59330185837014 50.3859438273488,7.44948701423191 50.4025259728409)'
361,34,277,220000,3,1,50,,TenneT,,627,0.16,0.64,5.75,0.65,2155389,'SRID=4326;LINESTRING(8.122642304058 53.5605160665145,8.12215705538293 53.5658323327544)'
362,34,35,220000,3,2,50,,TenneT,,5846,0.08,0.32,11.5,1.3,2155415,'SRID=4326;LINESTRING(8.122642304058 53.5605160665145,8.08565060815886 53.6058342194744)'
363,37,39,380000,3,3,50,490,50Hertz,490,37273,0.033333,0.333333,10.275,1.95,2188188,'SRID=4326;LINESTRING(11.6389126099956 52.2687358982154,11.727353429381 52.5689470103264)'
364,20,22,380000,3,4,50,Brunsbüttel - Hamburg/Nord,,H,57443,0.025,0.25,13.7,2.6,2189200,'SRID=4326;LINESTRING(9.98460987842098 53.7411288196703,9.20210266340539 53.8951623622383)'
365,20,21,380000,3,2,50,Hamburg/Ost - Hamburg/Nord,50Hertz,B,31290,0.05,0.5,6.85,1.3,2189657,'SRID=4326;LINESTRING(9.98460987842098 53.7411288196703,10.1575057595216 53.5551266364644)'
366,37,278,220000,3,2,50,329,50Hertz Transmission,329,20288,0.08,0.32,11.5,1.3,2237835,'SRID=4326;LINESTRING(11.6389126099956 52.2687358982154,11.5615085243446 52.1239035693175)'
367,37,278,220000,3,2,50,330,50Hertz Transmission,330,20291,0.08,0.32,11.5,1.3,2237836,'SRID=4326;LINESTRING(11.6389126099956 52.2687358982154,11.5615085243446 52.1239035693175)'
368,37,42,220000,3,2,50,332,50Hertz Transmission,332,194526,0.08,0.32,11.5,1.3,2237880,'SRID=4326;LINESTRING(11.6389126099956 52.2687358982154,12.1869848529515 53.8157751978716)'
369,37,42,220000,3,2,50,331,50Hertz Transmission,331,194581,0.08,0.32,11.5,1.3,2237881,'SRID=4326;LINESTRING(11.6389126099956 52.2687358982154,12.1869848529515 53.8157751978716)'
370,177,218,220000,3,2,50,318,50Hertz Transmission,318,65477,0.08,0.32,11.5,1.3,2238161,'SRID=4326;LINESTRING(13.078642146735 54.2848461827889,12.2135605906601 54.1119998916809)'
371,182,180,220000,3,2,50,220kV Krajnik - Vierraden,PSE-O;50Hertz,508,26175,0.08,0.32,11.5,1.3,2239286,'SRID=4326;LINESTRING(14.4762521312891 53.1967495435604,14.2708346906575 53.0962865828729)'
372,279,280,380000,3,4,50,572,50Hertz,572,83027,0.025,0.25,13.7,2.6,2247028,'SRID=4326;LINESTRING(12.8139099558581 50.8579185289825,13.3823234132251 51.3559961800368)'
373,279,280,380000,3,4,50,571,50Hertz,571,83019,0.025,0.25,13.7,2.6,2247029,'SRID=4326;LINESTRING(12.8139099558581 50.8579185289825,13.3823234132251 51.3559961800368)'
374,279,281,220000,3,3,50,207,50Hertz Transmission,207,98459,0.053333,0.213333,17.25,1.95,2247304,'SRID=4326;LINESTRING(12.8139099558581 50.8579185289825,12.0449825821974 50.7812567747087)'
375,279,282,220000,3,,50,203,50Hertz Transmission,203,51644,,,,,2247305,'SRID=4326;LINESTRING(12.8139099558581 50.8579185289825,12.518222136544 51.157072596162)'
376,282,281,220000,3,2,50,208,50Hertz Transmission,208,67510,0.08,0.32,11.5,1.3,2247306,'SRID=4326;LINESTRING(12.518222136544 51.157072596162,12.0449825821974 50.7812567747087)'
377,279,78,380000,3,,50,Remptendorf - Röhrsdorf,50Hertz Transmission,474,103534,,,,,2247333,'SRID=4326;LINESTRING(12.8139099558581 50.8579185289825,11.6463786860412 50.5348769896165)'
378,279,281,380000,3,,50,Weida - Röhrsdorf,50Hertz Transmission,575,61758,,,,,2247334,'SRID=4326;LINESTRING(12.8139099558581 50.8579185289825,12.0449825821974 50.7812567747087)'
379,78,281,380000,3,,50,Remptendorf - Weida,50Hertz Transmission,573,45660,,,,,2247335,'SRID=4326;LINESTRING(11.6463786860412 50.5348769896165,12.0449825821974 50.7812567747087)'
380,285,161,220000,3,1,50,,TenneT,206,55591,0.16,0.64,5.75,0.65,2277544,'SRID=4326;LINESTRING(8.08162672435001 52.8586374919795,8.05283756803222 53.3338809660191)'
381,285,161,220000,3,1,50,,TenneT,206,55591,0.16,0.64,5.75,0.65,2277545,'SRID=4326;LINESTRING(8.08162672435001 52.8586374919795,8.05283756803222 53.3338809660191)'
382,270,161,220000,3,2,50,203 weiß,TenneT,203,57126,0.08,0.32,11.5,1.3,2312879,'SRID=4326;LINESTRING(7.22423843379854 53.349927162548,8.05283756803222 53.3338809660191)'
383,270,161,220000,3,2,50,203,TenneT,203,57140,0.08,0.32,11.5,1.3,2312880,'SRID=4326;LINESTRING(7.22423843379854 53.349927162548,8.05283756803222 53.3338809660191)'
384,258,286,220000,3,2,50,Leitung 2013,TenneT,1,32546,0.08,0.32,11.5,1.3,2317630,'SRID=4326;LINESTRING(9.88280432069129 51.5155075368656,9.56710206574622 51.325257359953)'
385,258,286,220000,3,2,50,Leitung 2013,TenneT,2,32548,0.08,0.32,11.5,1.3,2317631,'SRID=4326;LINESTRING(9.88280432069129 51.5155075368656,9.56710206574622 51.325257359953)'
386,94,95,220000,3,2,50,Wiehengebirge Ost,Amprion,,61597,0.08,0.32,11.5,1.3,2450379,'SRID=4326;LINESTRING(8.30775696202904 52.3456357754793,7.88957673752775 52.2773967844269)'
387,265,95,220000,3,4,50,Westerkappeln Nord,Amprion,,18372,0.04,0.16,23,2.6,2450498,'SRID=4326;LINESTRING(8.10495964382999 52.2642614054462,7.88957673752775 52.2773967844269)'
388,265,95,220000,3,4,50,Westerkappeln Süd,Amprion,,18372,0.04,0.16,23,2.6,2450499,'SRID=4326;LINESTRING(8.10495964382999 52.2642614054462,7.88957673752775 52.2773967844269)'
389,499,98,400000,1,,0,Kontek (DK),,,162811,,,,,2505320,'SRID=4326;LINESTRING(12.0074138795974 55.4515085212621,12.2147735094259 54.1003234808405)'
390,95,287,220000,3,2,50,Ibbenbüren B,Amprion,,10454,0.08,0.32,11.5,1.3,2553276,'SRID=4326;LINESTRING(7.88957673752775 52.2773967844269,7.74679252616918 52.2885115307228)'
391,63,288,220000,3,2,50,,EnBW,BUEHL-WEIER,28906,0.08,0.32,11.5,1.3,2553837,'SRID=4326;LINESTRING(8.12061826655718 48.7053527235337,7.91072937298184 48.501288357463)'
392,289,95,220000,3,1,50,Nike Süd,Amprion,,13109,0.16,0.64,5.75,0.65,2573771,'SRID=4326;LINESTRING(7.72570638711988 52.2771949193371,7.88957673752775 52.2773967844269)'
393,8,102,380000,3,4,50,,50Hertz,419,87239,0.025,0.25,13.7,2.6,2910798,'SRID=4326;LINESTRING(10.4149924241538 53.4126068813272,11.3706374165175 53.6009910913085)'
394,8,101,380000,3,4,,,50Hertz,420,111193,0.025,0.25,13.7,2.6,2910799,'SRID=4326;LINESTRING(10.4149924241538 53.4126068813272,11.6993927384808 53.5722744896829)'
395,80,290,380000,3,,50,,50Hertz,551,46065,,,,,2927579,'SRID=4326;LINESTRING(14.5081092115389 51.4137104048148,14.2192283642215 51.1207080075153)'
396,80,290,380000,3,,50,,50Hertz,552,46055,,,,,2927580,'SRID=4326;LINESTRING(14.5081092115389 51.4137104048148,14.2192283642215 51.1207080075153)'
397,80,291,380000,3,3,50,,,MQ,5980,0.033333,0.333333,10.275,1.95,2927597,'SRID=4326;LINESTRING(14.5081092115389 51.4137104048148,14.5700866006585 51.4190137129385)'
398,80,291,380000,3,3,50,,,MR,6160,0.033333,0.333333,10.275,1.95,2927598,'SRID=4326;LINESTRING(14.5081092115389 51.4137104048148,14.5700866006585 51.4190137129385)'
399,80,291,380000,3,3,50,,,MN,6692,0.033333,0.333333,10.275,1.95,2927599,'SRID=4326;LINESTRING(14.5081092115389 51.4137104048148,14.5700866006585 51.4190137129385)'
400,80,291,380000,3,3,50,,,MP,6544,0.033333,0.333333,10.275,1.95,2927600,'SRID=4326;LINESTRING(14.5081092115389 51.4137104048148,14.5700866006585 51.4190137129385)'
401,278,292,220000,3,1,50,,50Hertz,335,26903,0.16,0.64,5.75,0.65,2928064,'SRID=4326;LINESTRING(11.5615085243446 52.1239035693175,11.6441811640088 51.9085129245988)'
402,278,292,220000,3,1,50,,50Hertz,336,26898,0.16,0.64,5.75,0.65,2928066,'SRID=4326;LINESTRING(11.5615085243446 52.1239035693175,11.6441811640088 51.9085129245988)'
403,37,292,380000,3,3,50,,50Hertz,438,48848,0.033333,0.333333,10.275,1.95,2928164,'SRID=4326;LINESTRING(11.6389126099956 52.2687358982154,11.6441811640088 51.9085129245988)'
404,292,74,380000,3,3,50,532,50Hertz,532,179417,0.033333,0.333333,10.275,1.95,2928165,'SRID=4326;LINESTRING(11.6441811640088 51.9085129245988,13.9024347133056 51.874723530085)'
405,292,74,380000,3,3,50,531,50Hertz,531,179406,0.033333,0.333333,10.275,1.95,2928166,'SRID=4326;LINESTRING(11.6441811640088 51.9085129245988,13.9024347133056 51.874723530085)'
406,37,292,380000,3,3,50,,50Hertz,437,48771,0.033333,0.333333,10.275,1.95,2928167,'SRID=4326;LINESTRING(11.6389126099956 52.2687358982154,11.6441811640088 51.9085129245988)'
407,78,293,220000,3,2,50,,50Hertz,383,16091,0.08,0.32,11.5,1.3,2952529,'SRID=4326;LINESTRING(11.6463786860412 50.5348769896165,11.4746908484648 50.6040154986165)'
408,78,293,220000,3,2,50,,50Hertz,384,16123,0.08,0.32,11.5,1.3,2952531,'SRID=4326;LINESTRING(11.6463786860412 50.5348769896165,11.4746908484648 50.6040154986165)'
409,78,294,380000,3,3,50,,50Hertz,463,50419,0.033333,0.333333,10.275,1.95,2952534,'SRID=4326;LINESTRING(11.6463786860412 50.5348769896165,10.9910146509867 50.5735270149254)'
410,78,294,380000,3,3,50,,50Hertz,464,50384,0.033333,0.333333,10.275,1.95,2952535,'SRID=4326;LINESTRING(11.6463786860412 50.5348769896165,10.9910146509867 50.5735270149254)'
411,199,248,220000,3,2,50,Lünen 7,RWE,,2350,0.08,0.32,11.5,1.3,3028644,'SRID=4326;LINESTRING(7.44506932534523 51.6185001200754,7.46150030545086 51.6146143296713)'
412,5,295,220000,3,1,50,Leitung 2025,TenneT,2,10724,0.16,0.64,5.75,0.65,3098194,'SRID=4326;LINESTRING(10.366274939217 52.2846467643429,10.5054991845412 52.3018379177997)'
413,1,2,220000,3,2,50,Leitung 2016,TenneT,2016,43392,0.08,0.32,11.5,1.3,3109536,'SRID=4326;LINESTRING(9.52257601112577 52.3604090734199,9.11321011483187 52.5438533448625)'
414,4,296,380000,3,4,50,,TenneT,,1387,0.025,0.25,13.7,2.6,3109537,'SRID=4326;LINESTRING(9.12526574244048 52.5382641233458,9.11362801252575 52.5457924965917)'
