v_id,lon,lat,typ,voltage,frequency,name,operator,ref,wkt_srid_4326
70062,8.5167530826745,53.2019252844292,merge,380000;110000,50;50,Umspannwerk Farge;Umspannwerk Farge;Kraftwerk Farge,TenneT TSO GmbH,FARG,SRID=4326;POINT(8.5167530826745 53.2019252844292)
70078,9.19488886925179,48.9134592223643,merge,220000;110000;380000;220000;110000,50;50,Umspannwerk Hoheneck EnBW;Umspannstation Hoheneck Amprion,EnBW,,SRID=4326;POINT(9.19488886925179 48.9134592223643)
70080,9.37193820632547,48.7185740820468,merge,380000;110000,50,EnBW Umspannwerk Altbach 1;EnBW Umspannwerk Altbach 2;Heizkraftwerk Altbach/Deizisau,EnBW,,SRID=4326;POINT(9.37193820632547 48.7185740820468)
70084,8.14199776632959,53.5639678733638,merge,110000;220000;110000,,Uniper Kraftwerk Wilhelmshaven;Wilhelmshaven Gasturbine;Umspannwerk Kraftwerk Wilhelmshaven,EON_Netz,WHGT,SRID=4326;POINT(8.14199776632959 53.5639678733638)
70091,13.2470743843437,52.5334412882681,merge,380000;110000;110000,50;50,Heizkraftwerk Reuter West;Umspannwerk Reuter;Umspannwerk Reuter 110/30KV,Vattenfall Europe AG,,SRID=4326;POINT(13.2470743843437 52.5334412882681)
70124,11.5825527196153,48.7661662698053,merge,380000;220000;110000,50,Irsching;Kraftwerk Irsching,Isar-Amperwerke,3887,SRID=4326;POINT(11.5825527196153 48.7661662698053)
70141,10.401460934356,48.5140683594272,merge,380000;110000,50,Kernkraftwerk Gundremmingen;Gundremmingen,LEW,KRB,SRID=4326;POINT(10.401460934356 48.5140683594272)
70157,6.66768117680512,50.9932912305209,merge,220000;110000,50;50,Station Auenheim;KW Niederaußem;Kraftwerk Niederaußem,RWE,,SRID=4326;POINT(6.66768117680512 50.9932912305209)
70171,11.1223692255988,50.998875126353,merge,380000;220000;110000;110000,50;50,Umspannwerk Vieselbach;Vieselbach (TEN),50Hertz Transmission GmbH,,SRID=4326;POINT(11.1223692255988 50.998875126353)
70241,6.80133715005736,51.123842007134,merge,220000;110000;380000;220000,50;50,Station Sankt Peter 220 kV;Station Sankt Peter 380 kV,RWE,,SRID=4326;POINT(6.80133715005736 51.123842007134)
70373,7.33690104557383,51.6311078187982,merge,110000;110000;380000;110000,16.7;16.7;50;16.7,Kraftwerk Datteln 4;Kraftwerk Datteln;Kraftwerk Datteln;Kraftwerk Datteln;Schaltanlage Datteln 4,eon,,SRID=4326;POINT(7.33690104557383 51.6311078187982)
70376,13.2560629416601,50.9301717008095,merge,110000;380000,50;50,Freiberg/Nord (110 kV);Freiberg/Nord (380 kV),enviaM,,SRID=4326;POINT(13.2560629416601 50.9301717008095)
70464,10.734830719174,51.4402352176865,merge,110000;15000;220000;110000;110000,50;16.7;50;50;50;16.7,Umformwerk Wolkramshausen;Wolkramshausen (220 kV);Wolkramshausen (110 kV);Schaltwerk Wolkramshausen Süd,DB_Energie,WK,SRID=4326;POINT(10.734830719174 51.4402352176865)
70820,6.68224655213283,51.5774856572905,merge,220000;380000,,Kraftwerk Voerde;Station Möllen;Station Zensenbusch,evonik,,SRID=4326;POINT(6.68224655213283 51.5774856572905)
48274,8.6733134792451,49.9422308722911,joint,110000;380000;220000;110000;380000;220000;110000,,'1 x 110 kV;2 x 380 kV, 2 x 220 kV, 2 x 110 kV;2 x 380 kV, 2 x 220 kV, 1 x 110 kV',,,SRID=4326;POINT(8.6733134792451 49.9422308722911)
48281,13.5148195457871,52.6207601089547,joint,380000;380000;380000,50;50,517;517;518;518,50Hertz,517,SRID=4326;POINT(13.5148195457871 52.6207601089547)
48283,13.4799349090328,52.6283285649822,joint,220000;380000;380000;220000,50;50,293;294;293;294;517;518,50Hertz,293;294,SRID=4326;POINT(13.4799349090328 52.6283285649822)
48325,8.52590551067584,49.8557200669619,joint,380000;380000;220000;380000;220000,50;50,'1 x 380 kV, 1 x 220 kV',RWE,4134,SRID=4326;POINT(8.52590551067584 49.8557200669619)
48338,8.79970275662805,50.354268702098,joint,380000;110000;380000;110000,,,,Leitung 3023,SRID=4326;POINT(8.79970275662805 50.354268702098)
48344,8.65154864738381,50.2021889777225,joint,380000;110000;110000,50;50,380 kV 3011; 220 kV 1046,TenneT,3011;1046,SRID=4326;POINT(8.65154864738381 50.2021889777225)
48345,8.64712965483816,50.2001594934033,joint,380000;110000;110000,50;50,380 kV 3011; 220 kV 1046,TenneT,3011;1046,SRID=4326;POINT(8.64712965483816 50.2001594934033)
48353,9.29358545055896,48.8663994790317,joint,380000;380000;110000;110000,50;50;16.7;16.7,'Anlage 372 ; MUHLHS-WDLNG, MULHS-PULVE;Anlage 336;Bahn Plochingen - Stuttgart 110 kV',EnBW,,SRID=4326;POINT(9.29358545055896 48.8663994790317)
48372,9.45870792703647,53.8645210981048,joint,220000;380000;220000;380000,50;50;50,202A;307;202A;307,TenneT,,SRID=4326;POINT(9.45870792703647 53.8645210981048)
48607,6.61109267348956,51.4709956023626,joint,380000;220000;110000;380000;220000;110000;110000,50;50;50;50,380kV Meerbusch West+220kV Mündelheim Nord;110kV Neukirchen Ost+Repelen West;110kV Neukirchen Ost+Repelen West,RWE,4540,SRID=4326;POINT(6.61109267348956 51.4709956023626)
48609,8.52894019936866,49.856341498397,joint,380000;380000;220000;380000;220000,,'380kV Trebur Nord, 220kV Kranichstein Ost; 380kV Ried Ost, 220kV Pfungstadt;1 x 380 kV, 2 x 220 kV',RWE,Anlage 4591,SRID=4326;POINT(8.52894019936866 49.856341498397)
48611,8.58323275817333,49.8183468147501,joint,380000;220000;220000;380000,50;50;50,380 kV Ried Ost|West; 220 kV Kranichstein Ost; Marxheim Ost; Pfungstadt Ost;220 kV Kranichstein Ost; Marxheim Ost; Pfungstadt Ost;380 kV Ried Ost|West,RWE,4591,SRID=4326;POINT(8.58323275817333 49.8183468147501)
48699,8.77860734931648,49.9687442834315,joint,380000;110000;380000;220000;110000,,'2 x 380 kV, 2 x 220 kV, 2 x 110 kV;2 x 380 kV, 2 x 220 kV',,,SRID=4326;POINT(8.77860734931648 49.9687442834315)
48719,11.8224260695192,48.2292075683419,joint,380000;380000;380000,,Oberbachern - Ottenhofen;Oberbachern - Ottenhofen;Oberbachern - Ottenhofen,TenneT TSO GmbH,462,SRID=4326;POINT(11.8224260695192 48.2292075683419)
48729,10.7026695101626,52.3633674112391,joint,380000;110000;380000;110000,50;50;50,'Leitung 3023;Leitung 1818 (System 120,123);Leitung 3023 - Leitung 1818',TenneT,120;123,SRID=4326;POINT(10.7026695101626 52.3633674112391)
48792,6.63478232551014,51.6218745639361,joint,380000;220000;110000;380000;220000;110000,,110kV Sternbusch Tr13+14,RWE,4572,SRID=4326;POINT(6.63478232551014 51.6218745639361)
48795,6.64638658268734,51.607116794193,joint,110000;380000;220000;25000;380000;220000;110000;25000,,110kV Sternbusch Tr13+14,RWE,0274,SRID=4326;POINT(6.64638658268734 51.607116794193)
48796,6.65963412801378,51.5995478716066,joint,110000;380000;220000;110000;25000;380000;220000;110000;25000,,Sternbusch Tr13+14;Sternbusch Tr13+14,RWE,4574,SRID=4326;POINT(6.65963412801378 51.5995478716066)
48803,6.67950854519116,51.6515834911858,joint,220000;380000;220000;380000;110000;110000,,Pfalzdorf TR211+TR212,RWE,2444,SRID=4326;POINT(6.67950854519116 51.6515834911858)
48806,6.67883912064144,51.6558062986481,joint,380000;220000;110000;380000;220000;110000;110000,50;16.7;16.7,,RWE,4569,SRID=4326;POINT(6.67883912064144 51.6558062986481)
48807,6.6849759615049,51.6377994619084,joint,110000;220000;110000;220000;110000,,110kV Lohberg Ltg;220kV Wesel Ost;110kV Götterswick Nord+Lohberg Ltg,RWE,2339,SRID=4326;POINT(6.6849759615049 51.6377994619084)
48827,6.72535190975952,51.3600975917548,joint,380000;220000;220000;110000;380000;220000;110000,50,Meerbusch West+ANK;220kV Rheinhausen West,RWE,4578,SRID=4326;POINT(6.72535190975952 51.3600975917548)
48828,6.72391550362021,51.3626524976836,joint,380000;380000;220000;220000,50,Meerbusch West+ANK,RWE,4578,SRID=4326;POINT(6.72391550362021 51.3626524976836)
48867,6.29241388914371,50.8301360999257,joint,380000;110000;110000;380000;110000,50;50;50,380 kV Röhe Nord;380 kV Röhe Nord,RWE,,SRID=4326;POINT(6.29241388914371 50.8301360999257)
48890,7.51204056038073,51.4009299001033,joint,110000;220000;110000;220000,16.7;50;16.7,Finnentrop - Hagen;220kV Nordleitung+Südleitung,DB_Energie,475,SRID=4326;POINT(7.51204056038073 51.4009299001033)
48913,9.98465311042512,49.6042378959143,joint,380000;380000;380000,,GRFLD-HOEPF;Grafenrheinfeld - Kupferzell;Grafenrheinfeld - Kupferzell,Energieversorgung Schwaben AG,7610,SRID=4326;POINT(9.98465311042512 49.6042378959143)
48945,10.6606693180428,49.9752226171771,joint,380000;110000;380000;110000;380000,,Grafenrheinfeld - Eltmann;Eltmann - Haßfurt;Eltmann - Knetzgau;Grafenrheinfeld - Eltmann;Grafenrheinfeld - Oberhaid;Eltmann - Haßfurt;Eltmann - Knetzgau;Grafenrheinfeld - Oberhaid,TenneT TSO GmbH;E.ON Netz GmbH,422,SRID=4326;POINT(10.6606693180428 49.9752226171771)
48950,11.7373124929794,48.8510073022295,joint,220000;110000;110000;220000,50;50;50,Ingolstadt - Sittling;Riedenburg - Sittling;Dietfurt - Sittling;Riedenburg - Sittling;Dietfurt - Sittling;Ingolstadt - Sittling,TenneT TSO GmbH;E.ON Netz GmbH,227;228;148;149,SRID=4326;POINT(11.7373124929794 48.8510073022295)
48977,6.85419107258533,51.0238523934622,joint,220000;220000;220000,50;50;50,220 kV Frixheim Süd; Niederaußem 4d|5e; Stommeln Nord;220 kV Niederaußem 4d; Stommeln Nord;220 kV Frixheim Süd; Niederaußem 5e,RWE,4560,SRID=4326;POINT(6.85419107258533 51.0238523934622)
48994,6.71453808020082,51.0050142870708,joint,220000;220000;220000,50;50;50,220 kV Frixheim Süd;220 kV Frixheim Süd; Niederaußem 5e;220 kV Niederaußem 5e,RWE,2357,SRID=4326;POINT(6.71453808020082 51.0050142870708)
49012,7.83143009177938,51.7538423129314,joint,380000;380000;380000;380000,50,380kV Gersteinwerk Ost;380kV Uentrop Nord;380kV Gersteinwerk Ost+Gütersloh Süd,RWE,4373,SRID=4326;POINT(7.83143009177938 51.7538423129314)
49034,7.13723297095793,51.5539740084507,joint,380000;380000;110000;110000,,110kV Herten Ost+West,RWE,4550,SRID=4326;POINT(7.13723297095793 51.5539740084507)
49036,7.13964009659326,51.5552746896507,joint,380000;380000,,380kV Recklinghausen+ANK;380kV Recklinghausen + ?,RWE,4358,SRID=4326;POINT(7.13964009659326 51.5552746896507)
49042,7.09084747311561,51.5257388859106,joint,220000;220000;0;110000,,220kV Herne 2B;220kV Herne 2B+ANK;110kV Schalke Nord+Süd,RWE,4526,SRID=4326;POINT(7.09084747311561 51.5257388859106)
49051,7.12913367052478,51.5789219776164,joint,110000;380000;110000,,110kV Herten Ost+West,RWE,0919,SRID=4326;POINT(7.12913367052478 51.5789219776164)
49059,7.04127008140575,51.5275610822341,joint,110000;0;220000;110000;110000;0;220000;110000,,Gladbeck West+Gelsenkirchen Nord;Gladbeck West+Nordstern West,RWE,2420,SRID=4326;POINT(7.04127008140575 51.5275610822341)
49372,10.7833729874781,48.0254629597391,joint,380000;220000;110000;380000;220000;110000,50,Leupolz - Oberottmarshausen,Lechwerke,K12;O11;W6,SRID=4326;POINT(10.7833729874781 48.0254629597391)
49070,7.02187240014964,51.5555851787104,joint,220000;110000;220000;110000,,110kV Hugo Ost+West;Gladbeck West + Hugo Ost,RWE,2344,SRID=4326;POINT(7.02187240014964 51.5555851787104)
49076,6.89868768287973,51.49502918955,joint,220000;110000;220000;220000,,220kV Osterfeld West,RWE,2412,SRID=4326;POINT(6.89868768287973 51.49502918955)
49090,6.99547989710221,51.538814116045,joint,380000;220000;380000;110000;380000,,220kV Buer Süd+Scholven E;380kV Essen West+Kusenhorst;110kV Moltke Ost+Welheim West,RWE,4116,SRID=4326;POINT(6.99547989710221 51.538814116045)
49092,6.99148068728884,51.5188434002909,joint,380000;380000;220000;110000;380000;220000;110000;110000,,Büscherhof West+Kusenhorst,RWE,4147,SRID=4326;POINT(6.99148068728884 51.5188434002909)
49100,7.01590579003252,51.627639270091,joint,380000;380000;220000;220000,,380kV Lippe Nord+Süd;220kV Schermbeck Nord,Amprion,4569,SRID=4326;POINT(7.01590579003252 51.627639270091)
49114,8.59447355698657,50.1431793804418,joint,110000;15000;110000;380000;110000;15000;380000,16.7;16.7;50;16.7;50,380 kV 3011; 110 kV Bahnstrom Höchst-Friedberg; Höchst-Rödelheim; 15 kV Sl; Sl;380 kV 3011,DB_Energie,554,SRID=4326;POINT(8.59447355698657 50.1431793804418)
49126,9.78572280772437,53.7061889645288,joint,220000;110000;220000;110000,50;50;50,138,TenneT,316,SRID=4326;POINT(9.78572280772437 53.7061889645288)
49205,8.48958868986404,50.0871788894925,joint,380000;110000;110000;380000;110000,50;50,380 kV Hessen Ost; Trebur Nord|Süd; 110 kV Kriftel Nord;380 kV Hessen Ost; Trebur Nord|Süd; 110 kV Kriftel Nord,Amprion;Süwag,,SRID=4326;POINT(8.48958868986404 50.0871788894925)
49225,9.86772129635338,49.4592074924487,joint,380000;110000;380000;110000;110000,,Grafenrheinfeld - Kupferzell;Grafenrheinfeld - Kupferzell,Energieversorgung Schwaben AG,348,SRID=4326;POINT(9.86772129635338 49.4592074924487)
49228,8.05980258808562,53.6163549825499,joint,220000;110000;220000;110000,50;50;50,211;109;211;109,TenneT;EON_Netz,211;109,SRID=4326;POINT(8.05980258808562 53.6163549825499)
49265,9.12036295499608,50.1775820966181,joint,380000;110000;110000,,,TenneT TSO GmbH,,SRID=4326;POINT(9.12036295499608 50.1775820966181)
49283,6.3609802286554,50.9057881134049,joint,110000;380000;110000,50;50,110kV KFA Nord+Süd;380 kV Kirchberg Süd; Selfkant weiss; 110 kV Berg Ost; Lindern Ost,RWE,0287,SRID=4326;POINT(6.3609802286554 50.9057881134049)
49285,6.2140153990158,50.943899913974,joint,380000;110000;380000;380000;110000,50;50;50,,RWE,4529,SRID=4326;POINT(6.2140153990158 50.943899913974)
49364,10.2005110866768,47.9585187183258,joint,220000;110000;220000;110000;220000;110000,,,LEW,,SRID=4326;POINT(10.2005110866768 47.9585187183258)
49430,9.98435558840302,54.3199946060874,joint,220000;220000;110000;110000,50;50;50,207;150,TenneT,207,SRID=4326;POINT(9.98435558840302 54.3199946060874)
49438,7.03222117188576,50.972375486188,joint,220000;110000;220000;110000,50;50;50,220 kV Merheim Ost|West;110 kV Moitzfeld West; Springborn West;220 kV Merheim Ost|West;110 kV Moitzfeld West;Springborn West,RWE,2380,SRID=4326;POINT(7.03222117188576 50.972375486188)
49444,9.00122496841808,52.5395369865789,joint,380000;380000;380000,50;50;50,Leitung 3017;Leitung 3017;Landesbergen - Wehrendorf,TenneT,3017,SRID=4326;POINT(9.00122496841808 52.5395369865789)
49455,8.30623265890713,52.3503990864484,joint,220000;380000;220000;380000;380000,50;50;50;50,380-kV-Niedersachsen Süd,Amprion,4584,SRID=4326;POINT(8.30623265890713 52.3503990864484)
49504,11.3652880639699,48.2888758171179,joint,220000;110000;220000;110000,50,Oberbrunn - Oberbachern;Karlsfeld/West - Oberbachern;Oberbrunn - Oberbachern;Obr-Oba;Ka-Oba,TenneT TSO GmbH;E.ON Netz GmbH,269;270;121;122,SRID=4326;POINT(11.3652880639699 48.2888758171179)
49586,9.25120257612809,53.8976641888984,joint,380000;380000;380000,50;50,309 AKW Brunsbüttel - UW Wilster;309 AKW Brunsbüttel - UW Wilster,TenneT,309,SRID=4326;POINT(9.25120257612809 53.8976641888984)
49628,8.08903789968118,50.9089640620648,joint,110000;220000,,,RWE,2459,SRID=4326;POINT(8.08903789968118 50.9089640620648)
49659,12.0807455227891,49.2861351867559,joint,220000;110000;220000;110000,,Regensburg - Schwandorf;Schwandorf - Wutzlhofen;Regensburg - Schwandorf;Schwandorf - Wutzlhofen,TenneT TSO GmbH;E.ON Netz GmbH,275;113,SRID=4326;POINT(12.0807455227891 49.2861351867559)
49665,9.03429330149944,48.8979331088726,joint,380000;110000;380000;110000,,Philippsburg - Pulverdingen;Philippsburg - Pulverdingen,EnBW,Anlage 337,SRID=4326;POINT(9.03429330149944 48.8979331088726)
49744,9.44332849987776,53.6205294994561,joint,220000;110000;110000;110000;220000;110000,,,EON_Netz,,SRID=4326;POINT(9.44332849987776 53.6205294994561)
49784,7.01586509635015,52.1926445887378,joint,380000;380000;220000;220000,,380kV Hamaland + Münsterland;220kV Grafschaft West,RWE,4306,SRID=4326;POINT(7.01586509635015 52.1926445887378)
52701,10.0549627205772,48.9869001748518,joint,220000;110000;220000;110000;110000,,,,,SRID=4326;POINT(10.0549627205772 48.9869001748518)
49810,10.3769410169616,52.1801170077129,joint,110000;110000;110000,50;50;50,Leitung 1814;Leitung 1815,,137;144,SRID=4326;POINT(10.3769410169616 52.1801170077129)
49843,12.2188914116214,49.8865017748905,joint,380000;220000;110000;110000;380000;220000;110000,,Etzenricht - Mechlenreuth - Redwitz;Mechlenreuth - Schwandorf;Windischeschenbach - Mitterteich;Arzberg - Waldsassen - Wiesau;Latsch - Wiesau;Arzberg - Waldsassen - Wiesau;Etzenricht - Mechlenreuth - Redwitz;Mechlenreuth - Schwandorf;Latsch - Tirschenreuth - Wiesau;Windischeschenbach - Tirschenreuth - Mitterteich,TenneT TSO GmbH;E.ON Netz GmbH,437;248;118;133,SRID=4326;POINT(12.2188914116214 49.8865017748905)
49847,12.0811721327175,49.6667810978516,joint,380000;220000;110000;380000;220000;110000;110000,,Etzenricht - Mechlenreuth - Redwitz;Mechlenreuth - Schwandorf;Etzenricht - Latsch;Etzenricht - Windischeschenbach;Etzenricht - Mechlenreuth - Redwitz;Mechlenreuth - Schwandorf;Etzenricht - Windischeschenbach;Latsch - Wiesau;Etzenricht - Latsch;Latsch - Wiesau,TenneT TSO GmbH;E.ON Netz GmbH,437;248;111;112,SRID=4326;POINT(12.0811721327175 49.6667810978516)
49913,10.8402932083203,48.2335591159478,joint,110000;380000;110000;380000,,,Lechwerke,L11;A12;B6/2;R6/2,SRID=4326;POINT(10.8402932083203 48.2335591159478)
49922,9.27178324878186,48.5514818894357,joint,220000;110000;380000;380000;110000,,'MEZ-NET 110 kV, (MEZ-OFE 110 kV);BZW-WDL/MEZ 380 kV;BZW-WDL/MEZ 380 kV, MEZ-NET 110 kV, (MEZ-OFE 110 kV)',EnBW,,SRID=4326;POINT(9.27178324878186 48.5514818894357)
49996,9.24103059283989,48.5426059762324,joint,380000;380000;110000;380000;110000,,'380 kV;BZW-WDL/MEZ 380 kV, MEZ-NET 110 kV;BZW-WDL/MEZ 380 kV, MEZ-NET 110 kV, (MEZ-OFE 110 kV)',EnBW,,SRID=4326;POINT(9.24103059283989 48.5426059762324)
50028,12.4689163605469,49.6017204894691,joint,20000;20000;20000,50;50;50,VOH WAIDH;VOH ESLA;VOH ESLA;VOH WAIDH;VOH ESLA,EON_Netz,,SRID=4326;POINT(12.4689163605469 49.6017204894691)
50053,9.22086485201586,48.5337150627567,joint,380000;380000;110000;110000;110000,,'RWE Herbertingen West 380 kV;RWE Herbertingen West 380 kV, NETEN-RTWST 110 kV;NETEN-RTWST 1x 110 kV;GLEMS-MEZNG-OFERD 1x 110 kV',EnBW,531,SRID=4326;POINT(9.22086485201586 48.5337150627567)
50114,8.40206798768896,52.4960159800192,joint,220000;110000;380000;220000;110000;380000,50;50;50,Dümmersee Süd;Leitung 3017,Amprion,2431,SRID=4326;POINT(8.40206798768896 52.4960159800192)
50125,8.36280936398473,50.6107392822919,joint,110000;380000;380000;110000,50;50;50,380kV Westerwald West 1+Ost 2,E.ON,4564,SRID=4326;POINT(8.36280936398473 50.6107392822919)
50157,12.2188089462783,54.1129809662942,joint,220000;220000;220000,50;50;50,220 kV Lüdershagen - Bentwisch - Güstrow;317;318,50Hertz Transmission,317;318,SRID=4326;POINT(12.2188089462783 54.1129809662942)
50173,8.42815443471909,48.9619192742064,joint,220000;110000;220000;110000;220000,50,'2x 220 kV, 2x 110 kV',,,SRID=4326;POINT(8.42815443471909 48.9619192742064)
50190,9.64149002435837,54.3520620014702,joint,110000;220000;110000;220000;110000,50;50;50,,EON_Netz,102A,SRID=4326;POINT(9.64149002435837 54.3520620014702)
50274,11.1251983024237,50.9943101168681,joint,380000;380000;380000,50;50,'467, 468',50Hertz,,SRID=4326;POINT(11.1251983024237 50.9943101168681)
50285,12.337131532073,51.1965837143225,joint,380000;380000,50;50,Pulgar,50Hertz Transmission,,SRID=4326;POINT(12.337131532073 51.1965837143225)
50298,8.04257999762696,53.3305925878364,joint,380000;110000,50;50,304;1043,TenneT,304,SRID=4326;POINT(8.04257999762696 53.3305925878364)
50322,11.5134632836233,51.5802763726576,joint,380000;380000;380000,50;50;50,536;535;536;535,50Hertz,536,SRID=4326;POINT(11.5134632836233 51.5802763726576)
50357,7.42799022981125,50.4096138091516,joint,20000;220000;110000;220000;110000;20000,,20kV-Leitung,RWE,2449,SRID=4326;POINT(7.42799022981125 50.4096138091516)
50415,6.53078310742622,51.7505651862524,joint,110000;220000;220000;110000,50;16.7;50;50;16.7,,RWE;DB_Energie,2444,SRID=4326;POINT(6.53078310742622 51.7505651862524)
50451,6.72560900759384,51.3869259940974,joint,110000;220000;110000;220000,50;50;50,110 kV Mevissen Ost+Neukirchen West;220 KV,RWE,2375,SRID=4326;POINT(6.72560900759384 51.3869259940974)
50468,6.66200002097756,51.0376159615181,joint,380000;380000;380000,50;50;50,380 kV Neurath 5e;380 kV Neurath 3c;380 kV Neurath 3c|5e,RWE,4517,SRID=4326;POINT(6.66200002097756 51.0376159615181)
50469,6.66198474961773,51.0370275895329,joint,380000;0;380000;220000,50;50;50,380 kV Neurath 4d;380 kV Neurath 4d,RWE,4535,SRID=4326;POINT(6.66198474961773 51.0370275895329)
50484,6.70952961316574,51.48521939438,joint,220000;220000;220000,,,,,SRID=4326;POINT(6.70952961316574 51.48521939438)
50492,6.73186891765122,51.518809973085,joint,220000;220000;220000,,,RWE,,SRID=4326;POINT(6.73186891765122 51.518809973085)
50566,7.26764032277522,52.6577591625558,joint,380000;110000;380000;110000,50;50;50,,RWE,4121,SRID=4326;POINT(7.26764032277522 52.6577591625558)
50652,7.00144551907252,51.250121793599,joint,220000;380000;220000;380000,50;50;50,220kV Itterbach Ost+West;RWE 4516 Eiberg - Opladen;380kV Oerkhaus Ost+West,RWE,4516,SRID=4326;POINT(7.00144551907252 51.250121793599)
50680,13.966948006323,53.1733650154228,joint,220000;220000;220000,50;50;50,'304, 306;306;304',50Hertz Transmission,304;306,SRID=4326;POINT(13.966948006323 53.1733650154228)
50786,8.82197944853823,48.9393722647774,joint,380000;110000;380000;110000;380000,50,Philippsburg - Pulverdingen 2x 380 kV;Philippsburg - Pulverdingen;Philippsburg - Pulverdingen,EnBW,337,SRID=4326;POINT(8.82197944853823 48.9393722647774)
50879,8.46534118405203,48.0409069864203,joint,380000;380000;110000;110000,,Donaueschingen blau,Energiedienst,,SRID=4326;POINT(8.46534118405203 48.0409069864203)
50908,7.0931991726979,50.5845581868254,joint,220000;110000;220000;110000,50;50;50,220 kV Nette Ost;110 kV Neuenahr Ltg.; Sinzig Ltg.,RWE,4197,SRID=4326;POINT(7.0931991726979 50.5845581868254)
50929,7.97086811731639,51.6700574655284,joint,380000;380000;110000;110000;380000,,,RWE,4316,SRID=4326;POINT(7.97086811731639 51.6700574655284)
50951,7.67064710694487,51.7877871092567,joint,220000;110000;220000;110000;110000,,,RWE,2617,SRID=4326;POINT(7.67064710694487 51.7877871092567)
50995,8.35733619845317,51.3082978031781,joint,380000;380000;110000;110000,50;50;50,380kV Sauerland Nord+Süd;110kV Arpe-Olsberg + Nehden-Schmallenberg,RWE,1784,SRID=4326;POINT(8.35733619845317 51.3082978031781)
50999,8.19365686547961,51.1889378778491,joint,380000;380000;380000,50;50;50,380kV Sauerland Nord+Süd;380kV Sauerland Süd;380kV Sauerland Nord,RWE,4331,SRID=4326;POINT(8.19365686547961 51.1889378778491)
51003,8.02982966981028,51.4113683835071,joint,380000;380000;110000,50;50,,RWE,4308,SRID=4326;POINT(8.02982966981028 51.4113683835071)
51011,7.73531556660724,51.5181419828072,joint,380000;380000;110000;380000;110000,,,Amprion,4323,SRID=4326;POINT(7.73531556660724 51.5181419828072)
51019,8.90793277020558,51.3900980996047,joint,380000;380000;380000,50;50;50,Leitung 3014;Leitung 3016,TenneT,3014;3016,SRID=4326;POINT(8.90793277020558 51.3900980996047)
51032,7.01587039641033,52.1955271681998,joint,110000;380000;220000;380000;220000;110000,50;50,380kV Gronau - Hengelo schwarz+weiß;220kV Grafschaft West,RWE,1659,SRID=4326;POINT(7.01587039641033 52.1955271681998)
51041,7.06262644930735,51.6844079656584,joint,220000;220000;220000,,220kV Polsum Süd+Scholven D;220kV Polsum Süd+Scholven D,RWE,2646,SRID=4326;POINT(7.06262644930735 51.6844079656584)
51047,7.14629239076675,51.5048312824945,joint,380000;220000;110000;380000;220000;380000;220000;110000,,,RWE,4550,SRID=4326;POINT(7.14629239076675 51.5048312824945)
51058,8.65387294834994,50.595043880217,joint,380000;110000;380000;110000,50;50,,EON_Netz,Leitung 3023,SRID=4326;POINT(8.65387294834994 50.595043880217)
51246,6.78821197092343,51.5067242628662,joint,220000;110000;220000;110000;110000;110000;220000;220000;220000,,220kV Dinslaken West;110kV Hamborn West;110kV Hamborn Ost;110kV Wehofen West;220kV Emscher Süd;220kV Emscher Nord,RWE,2317,SRID=4326;POINT(6.78821197092343 51.5067242628662)
51381,6.53303662114797,50.3922427776709,joint,380000;380000;380000;380000,50;50;50;50,,Amprion,4527,SRID=4326;POINT(6.53303662114797 50.3922427776709)
51426,6.61389829178493,51.4736192957669,joint,110000;220000;220000;220000,50;50;50,110 kV Kamp Nord+Süd;220kV Utfort West+Uerdingen West;220kV Utfort West;220kV Ürdingen West,RWE,0169,SRID=4326;POINT(6.61389829178493 51.4736192957669)
51553,6.9289790539233,50.8438170036629,joint,220000;220000;220000;220000,50;50;50;50,220 kV Godorf Ost; Olefin West;220 kV Olefin West;220 kV Godorf Ost; Olefin West;220 kV Olefin West,RWE,4501,SRID=4326;POINT(6.9289790539233 50.8438170036629)
51560,6.77375915598029,51.1425182774372,joint,110000;220000;220000;110000,50,,,,SRID=4326;POINT(6.77375915598029 51.1425182774372)
51619,6.72033167479422,51.3441235773954,joint,380000;220000;110000;380000;380000;220000;110000,,Meerbusch West,RWE,4141,SRID=4326;POINT(6.72033167479422 51.3441235773954)
51684,8.0037513076177,51.4444034021868,joint,110000;380000;110000,50;50,,RWE,4315,SRID=4326;POINT(8.0037513076177 51.4444034021868)
51720,6.99249650221212,51.511673206011,joint,380000;110000;110000;110000;380000,,Altendorf West+Vogelheim Ost;Altendorf West+Vogelheim Ost;Büscherhof West+Kusenhorst,RWE,4162,SRID=4326;POINT(6.99249650221212 51.511673206011)
51787,7.29583152251605,51.4564321980179,joint,220000;220000;220000,50;50;50,220kV Laer West+Pöppinghausen Ost,RWE,2652,SRID=4326;POINT(7.29583152251605 51.4564321980179)
51797,7.31149508679912,51.4494470616901,joint,110000;220000;110000,50;50;50,110kV Laer-Witten Ost+West,RWE,,SRID=4326;POINT(7.31149508679912 51.4494470616901)
51898,11.0316811660641,48.3952091779948,joint,380000;380000;380000,,,Lechwerke,12A,SRID=4326;POINT(11.0316811660641 48.3952091779948)
51908,6.53964489787253,51.2969850039936,joint,220000;220000;110000;220000;110000;110000,50;50;50;50,220kV Fichtenhain West+Utfort West;110 kV Krefeld Ost,RWE,2388,SRID=4326;POINT(6.53964489787253 51.2969850039936)
